,Unnamed: 0,facility,latitude,longitude,altitude,accuracy,kmfl_new,kmfl,nn?,keph_level,county,constituency,sub_county,ward,keph_level_new,Ownership,QQ2,Q2,QQ3,20km_to_level4,10km_to_level4,15km_to_level4,5km_to_level4,7_5km_to_level4,12_5km_to_level4,17_5km_to_level4
10552,10553,Musoli Medical Centre,0.195797,34.684383,1504.0,3.05,n_27021,n,27021,Level 3,Kakamega,Ikolomani,Ikolomani,Idakho Central,Level 3,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10553,10554,Equity Afia,-0.939387,37.124294,1515.099976,16.076,n_27031,n,27031,Level 3,Murang'a,Maragwa,muranga south,Kimorori/Wempa,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10554,10555,Comfy Health Care LTD,0.635459,34.284618,1165.9,4.38,n_27085,n,27085,Level 2,Busia,Teso North,Teso North,Malaba Central,Level 3,Private,urban,Urban,Health Center,0,0,0,0,0,0,0
10555,10556,Ensoko Dispensary,-0.811619,35.015287,1877.0,3.933,n_27097,n,27097,Level 2,Nyamira,Borabu,Borabu,Esise,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10556,10557,Nyatieko Gesusu Health Services,-0.637404,34.790133,1625.056375,6.0,n_27125,n,27125,Level 3,Kisii,Kitutu Chache South,Kitutu Chache South,Nyatieko,Level 3,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10557,10558,Halcyon Health Care Centre (Nairobi),-1.297609,36.809301,1928.7,13.0,n_27197,n,27197,Level 4,Nairobi,,,Kilimani,Level 4,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10558,10559,Neema Universal Health Care Hospital,-1.144317,37.545527,1236.5,28.1,n_27280,n,27280,Level 4,Machakos,Yatta,Yatta,Matuu,Level 3,Private,urban,Urban,Health Center,0,0,0,0,0,0,0
10559,10560,Muhwayo Dispensary,0.212311,34.377773,1328.7,6.4,n_27422,n,27422,Level 2,Siaya,Ugunja,Ugunja,Sigomere,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10560,10561,Administration Police Training School Utawala (Nairobi),-1.289813,36.957624,1579.700073,8.4,n_27488,n,27488,Level 3,Nairobi,,,Utawala,Level 3,Government/Public entity,urban,Urban,Health Center,0,0,0,0,0,0,0
10561,10562,Blue Ray Medical Clinic,-0.117712,34.787688,1129.0,20.0,n_27621,n,27621,Level 2,Kisumu,Kisumu East,Kisumu East,Kolwa Central,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10562,10563,The Avenue Medical and Diagnostic Centre Limited Othaya,-0.552791,36.945297,1845.599976,5.1,n_27670,n,27670,Level 3,Nyeri,Nyeri South,Nyeri South,Iria-ini,Level 3,Private,urban,Urban,Nursing Home,0,0,0,0,0,0,0
10563,10564,Kutus Health Centre (Kirinyaga),-0.573248,37.324912,1278.300049,4.08,n_27805,n,27805,Level 3,Kirinyaga,,,Kutus,Level 3,Government/Public entity,rural,Rural,Health Center,0,0,0,0,0,0,0
10564,10565,Tassia Kwa Ndege Hospital,-1.303176,36.904898,1605.400024,26.396999,n_27815,n,27815,Level 3,Nairobi,Embakasi East,Embakasi East,Embakasi,Level 4,Government/Public entity,urban,Urban,Hospital,0,0,0,0,0,0,0
10565,10566,St. Jenipher Medical Centre,-0.165113,35.070367,1159.599976,20.0,n_28241,n,28241,Level 2,Kisumu,Nyando,Nyando,Awasi/Onjiko,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10566,10567,Maple Care Family Clinic,-1.334684,36.674636,1871.5,17.518999,n_28252,n,28252,Level 2,Kajiado,Kajiado North,Kajiado North,Oloolua,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
10567,10568,Malatana Healthcare Medical Clinic (Nyandarua),0.024097,36.408429,2436.9,9.575,n_28253,n,28253,Level 2,Nyandarua,,,Kiritta,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
10568,10569,Jesse Kay Hospital - Juja Satellite,-1.162683,37.092384,1460.700073,7.04,n_28258,n,28258,Level 3,Kiambu,Juja,Juja,Kalimoni,Level 3,Faith Based Organization,rural,Rural,Nursing Home,0,0,0,0,0,0,0
10569,10570,Rehema Health Care Clinic,0.513649,34.14994,1178.9,21.5,n_28311,n,28311,Level 2,Busia,Teso South,Teso South,Chakol South,Level 3,Private,rural,Rural,Health Center,0,0,0,0,0,0,0
10570,10571,Ringa Community Hospital LTD,-0.470446,34.852038,1483.599976,29.233999,n_28314,n,28314,Level 3,Homa Bay,Kabondo Kasipul,Kabondo Kasipul,Kojwach,Level 3,Private,rural,Rural,Hospital,0,0,0,0,0,0,0
10571,10572,Equity Afia Ngong Road,-1.303026,36.784451,1743.300049,20.0,n_28320386,n,28320386,Level 3,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10572,10573,Ekerenyo Amani Health Centre,-0.532872,34.988303,1849.8,7.38,n_28346,n,28346,Level 3,Nyamira,North Mugirango,Nyamira North,Itibo,Level 3,Faith Based Organization,rural,Rural,Health Center,0,0,0,0,0,0,0
10573,10574,Dawida Annex Hospital,-3.397077,38.593117,538.200012,7.883,n_28356,n,28356,Level 4,Taita Taveta,Voi,Voi,Kaloleni,Level 4,Private,rural,Rural,Hospital,0,0,0,0,0,0,0
10574,10575,Gertrudes Garden Children Hospital-Westlands,-1.261551,36.80206,1700.800049,14.843,n_28358,n,28358,Level 2,Nairobi,Westlands,Westlands,Parklands/Highridge,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
10575,10576,Ndia Medical Centre,-0.622563,37.25786,1229.300049,23.396999,n_28405,n,28405,Level 3,Kirinyaga,Mwea,Kirinyaga North/Mwea West,Mutithi,Level 3,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10576,10577,ST. James Infirmary Busia,0.460243,34.115791,1207.599976,11.433,n_28408,n,28408,Level 3,Busia,Teso South,Teso South,Ang'orom,Level 3,Private,urban,Urban,Hospital,0,0,0,0,0,0,0
10577,10578,Merucare Medical Centre,0.054612,37.639998,1702.9,4.55,n_28419,n,28419,Level 2,Meru,North Imenti,Imenti North,Municipality,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10578,10579,Maxcure Hospitals Limited-Kisumu,-0.107983,34.76962,1137.200073,8.72,n_28481,n,28481,Level 4,Kisumu,Kisumu Central,Kisumu Central,Shauri Moyo Kaloleni,Level 4,Private,urban,Urban,Hospital,0,0,0,0,0,0,0
10579,10580,Kitaru Dispensary,-0.615234,35.037317,1856.6,2.58,n_28484,n,28484,Level 2,Nyamira,Borabu,Borabu,Mekenene,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10580,10581,Shambini Dispensary,-4.090048,39.171668,266.5,3.44,n_28527,n,28527,Level 2,Kwale,Kinango,Kinango,Puma,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10581,10582,Grassroot Community Health Services,0.779733,34.786107,1648.4,8.4,n_28583,n,28583,Level 3,Bungoma,Kimilili,Kimilili,Kamukuywa,Level 3,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10582,10583,Tionycare Hospital,0.488861,35.740427,2058.5,5.333,n_28619,n,28619,Level 4,Baringo,Baringo Central,Baringo Central,Kabarnet,Level 4,Private,urban,Urban,Hospital,0,0,0,0,0,0,0
10583,10584,Tanaja Hospital,0.143892,34.017575,1021.1,11.5,n_28620,n,28620,Level 2,Busia,Budalangi,Bunyala,Bunyala North,Level 3,Private,rural,Rural,Nursing Home,0,0,0,0,0,0,0
10584,10585,Bayaan Nursing Home,1.750294,40.0589,236.199997,4.576,n_28687,n,28687,Level 3,Wajir,Wajir East,Wajir East,Township,Level 4,Private,urban,Urban,Hospital,0,0,0,0,0,0,0
10585,10586,Penda Medical Centre(kawangware),-1.285744,36.745201,1794.599976,7.023,n_28692,n,28692,Level 3,Nairobi,Dagoretti North,Dagoretti North,Kawangware,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10586,10587,St Thomas Maternity Hospital - Ferry Branch,-4.08868,39.669545,41.5,10.75,n_28715,n,28715,Level 3,Mombasa,Likoni,Likoni,Timbwani,Level 3,Private,urban,Urban,Nursing Home,0,0,0,0,0,0,0
10587,10588,Lake View Hospital,-0.772632,36.501517,2156.0,19.5,n_28736,n,28736,Level 4,Nakuru,Naivasha,Naivasha,Hellsgate,Level 4,Private,rural,Rural,Hospital,0,0,0,0,0,0,0
10588,10589,Kirambo Health Centre,-0.465842,34.228008,1239.7,2.1,n_28758,n,28758,Level 2,Homa Bay,Mbita,Mbita,Kasgunga,Level 3,Government/Public entity,rural,Rural,Health Center,0,0,0,0,0,0,0
10589,10590,Ma-Spa Health Care Centre (Makueni),-1.948354,37.536482,1095.3,10.32,n_28834,n,28834,Level 2,Makueni,,,Nzaui/kilili/kalamba,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10590,10591,Equity Afya Juja,-1.108065,37.013756,1502.0,13.394,n_28892,n,28892,Level 3,Kiambu,Juja,Juja,Juja,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10591,10592,Ematsayi BALL Mission hospital,0.268073,34.622021,1386.7,3.2,n_28939,n,28939,Level 3,Kakamega,Lurambi,Lurambi,Butsotso South,Level 3,Faith Based Organization,rural,Rural,Health Center,0,0,0,0,0,0,0
10592,10593,Milele Integrated Medical Centre (Nairobi),-1.200725,36.900472,1548.5,11.48,n_28981447,n,28981447,Level 3,Nairobi,,,Roysambu,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10593,10594,Nyalweny Dispensary,0.177053,34.145949,1205.0,9.579,n_29057,n,29057,Level 2,Siaya,Ugenya,Ugenya,West Ugenya,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10594,10595,Lulu Children's medicare,-0.479629,37.123829,1746.700073,6.975,n_29138,n,29138,Level 3,Nyeri,Mathira,Mathira East,Karatina Town,Level 3,Private,urban,Urban,Health Center,0,0,0,0,0,0,0
10595,10596,Gwa Kungu Health Services,0.014567,36.491176,2261.8,7.48,n_29156,n,29156,Level 2,Nyandarua,Ndaragwa,Ndaragwa,Leshau/Pondo,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10596,10597,Muhotetu Medical Centre,0.026218,36.411817,2359.9,3.92,n_29160,n,29160,Level 2,Nyandarua,Ndaragwa,Ndaragwa,Kiritta,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10597,10598,Ivoleni Dispensary,-2.558856,38.004454,941.3,8.4,n_29186,n,29186,Level 2,Makueni,Kibwezi East,Kibwezi East,Ivingoni/Nzambani,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10598,10599,Kapsinendet Dispensary (Molo),-0.380995,35.795877,2819.8,4.516,n_29229,n,29229,Level 2,Nakuru,Molo,Molo,Mariashoni,Level 2,Government/Public entity,urban,Urban,Dispensary,0,0,0,0,0,0,0
10599,10600,Green Acres Medical Centre,-1.244777,36.663,2036.800049,20.9,n_29245,n,29245,Level 2,Kiambu,Kikuyu,Kikuyu,Kikuyu,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10600,10601,St. Clavin's Ashkey And Bakhita Medical Center,-0.400939,36.153233,1803.3,4.3,n_29252,n,29252,Level 2,Nakuru,Nakuru Town East,Nakuru East,Nakuru East,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
10601,10602,Namo Hospital Limited,3.119068,35.599315,485.100006,4.82,n_29293,n,29293,Level 4,Turkana,Turkana Central,Turkana Central,Lodwar Township,Level 4,Private,urban,Urban,Hospital,0,0,0,0,0,0,0
10602,10603,Lyndah-Care Medical Clinic,-0.521737,34.662117,1264.8,4.52,n_29299,n,29299,Level 2,Homa Bay,Kasipul,Rachuonyo South,West Kasipul,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10603,10604,Harshilmi Health Centre,3.600341,39.738193,855.876221,4.538,n_29306,n,29306,Level 3,Mandera,Mandera West,Mandera West,Gither,Level 3,Government/Public entity,rural,Rural,Health Center,0,0,0,0,0,0,0
10604,10605,Aminika Medical Services Limited,-1.151043,36.907328,1551.300049,14.8,n_29346,n,29346,Level 2,Kiambu,Ruiru,Ruiru,Gitothua,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
10605,10606,Kibao Kiche Dispensary,-3.833235,39.565621,194.7,2.233,n_29402,n,29402,Level 2,Kilifi,Kaloleni,Kaloleni,Kayafungo,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10606,10607,Yapha Dispensary,-4.094638,39.37244,211.5,7.1,n_29471,n,29471,Level 2,Kwale,Kinango,Kinango,Kinango,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10607,10608,Mokowe Medical Centre (Lamu County),-2.236792,40.850474,-19.5,8.7,n_29508516,n,29508516,Level 3,Lamu,,,Hindi,Level 3,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10608,10609,Quracle Nursing Home,3.939557,41.834033,192.2,6.6,n_29552,n,29552,Level 3,Mandera,Mandera East,Mandera East,Neboi,Level 3,Private,urban,Urban,Nursing Home,0,0,0,0,0,0,0
10609,10610,Junction Point Medicare,-1.184388,37.447554,1314.0,17.6,n_29702,n,29702,Level 2,Machakos,Yatta,Yatta,Kithimani,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
10610,10611,Marina Hospital,-1.326818,36.894559,1620.099976,22.5,n_29759,n,29759,Level 3,Nairobi,Embakasi South,Embakasi South,Pipeline,Level 3,Private,urban,Urban,Hospital,0,0,0,0,0,0,0
10611,10612,HOPE HARTSHILL CLINIC,-0.529684,34.588205,1291.8,2.0,n_29775,n,29775,Level 3,Homa Bay,Rangwe,Rangwe,Kagan,Level 3,Private,rural,Rural,Hospital,0,0,0,0,0,0,0
10612,10613,St. Lucia Health Clinic,-1.188328,36.644281,2133.9,6.9,n_29787,n,29787,Level 2,Kiambu,Kikuyu,Kikuyu,Sigona,Level 2,Private,rural,Rural,Health Center,0,0,0,0,0,0,0
10613,10614,Enduata Olorropil Dispensary,-1.536489,36.583278,854.0,2.708,n_29899575,n,29899575,Level 2,Kajiado,Kajiado West,Kajiado West,Keekonyokie,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10614,10615,Shabaa GOK Dispensary,1.09942,36.71633,1971.3,3.833,n_29948,n,29948,Level 2,Samburu,Samburu Central,Samburu Central,Maralal,Level 2,Government/Public entity,urban,Urban,Dispensary,0,0,0,0,0,0,0
10615,10616,Abakore nursing home,0.628717,39.709681,129.873108,13.4,n_29953,n,29953,Level 3,Wajir,Wajir South,Wajir South,Habasswein,Level 3,Private,rural,Rural,Nursing Home,0,0,0,0,0,0,0
10616,10617,"Hawi Medical Centre, Nyatoto",-0.557195,34.273085,1198.6,4.3,n_30003,n,30003,Level 3,Homa Bay,Suba,Suba South,Ruma-kaksingiri East,Level 3,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10617,10618,Kahoya Medical Clinic,-0.255994,35.721057,2511.586182,3.826,n_30041,n,30041,Level 2,Nakuru,Kuresoi North,Kuresoi North,Sirikwa,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
10618,10619,Equity Afia Chavakali,0.119649,34.73481,1586.700073,20.0,n_30097,n,30097,Level 3,Vihiga,Sabatia,Sabatia,West Sabatia,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10619,10620,Qeyraat Medical Centre Limited,-1.237633,36.725788,1842.2,2.95,n_30184,n,30184,Level 3,Kiambu,Kabete,Kabete,Kabete,Level 3,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10620,10621,Citymed Cottage Hospital Nyandarua,-0.177402,36.244803,2705.699951,6.366,n_30208,n,30208,Level 4,Nyandarua,Ol Kalou,Olkalou,Mirangine,Level 2,Private,rural,Rural,Health Center,0,0,0,0,0,0,0
10621,10622,Skovic Health Care services Kopsiro,0.834039,34.591054,2137.5,6.42,n_30223,n,30223,Level 3,Bungoma,Mt. Elgon,Cheptais,Chepyuk,Level 3,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
10622,10623,Royal Bridge Hospital Limited,1.746744,40.059187,232.799988,13.562,n_30316620,n,30316620,Level 4,Wajir,Wajir East,Wajir East,Township,Level 4,Private,urban,Urban,Hospital,0,0,0,0,0,0,0
10623,10624,VIKAM Hospital,-0.010583,34.597537,707.5,5.914,n_30345,n,30345,Level 4,Kisumu,Kisumu West,Kisumu West,North West Kisumu,Level 4,Private,rural,Rural,Hospital,0,0,0,0,0,0,0
10624,10625,Beshara Nursing Home,3.527024,39.060195,1063.0,10.325,n_30454,n,30454,Level 3,Marsabit,Moyale,Moyale,Moyale Township,Level 3,Government/Public entity,urban,Urban,Nursing Home,0,0,0,0,0,0,0
10625,10626,Equity Afia Langata Medical Centre,-1.322011,36.801942,1698.700073,18.695999,n_30508,n,30508,Level 3,Nairobi,Langata,Langata,Mugumo-ini,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10626,10627,Amira Medical Centre,-0.622735,34.754216,1544.4,3.583,n_30555,n,30555,Level 3,Kisii,Kitutu Chache South,Kitutu Chache South,Nyakoe,Level 3,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10627,10628,Kizito Medical Clinic,-1.207034,36.956065,1510.400024,20.0,n_30558,n,30558,Level 2,Kiambu,Ruiru,Ruiru,Mwihoko,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
10628,10629,Isara Dispensary,-2.270391,37.463894,1189.4,2.24,n_30561,n,30561,Level 2,Kajiado,Kajiado East,Kajiado East,Kenyawa-poka,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10629,10630,Ginger Hospital,-3.72016,39.026374,413.9,4.96,n_30621,n,30621,Level 3,Kwale,Kinango,Kinango,Mackinon Road,Level 3,Private,rural,Rural,Hospital,0,0,0,0,0,0,0
10630,10631,Toipan Medical Clinic (Kajiado),-1.448997,36.690092,1817.800049,6.8,n_31010,n,31010,Level 2,Kajiado,,,Kajiado West,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
10631,10632,Al- Nas Nursing  Home (Mandera county),3.928691,41.84604,231.7,8.459,n_32452755,n,32452755,Level 3,Mandera,,,Township,Level 3,Private,urban,Urban,Nursing Home,0,0,0,0,0,0,0
10632,10633,Yeshua Medicare (Mombasa),-4.001651,39.704208,0.3,6.257,n_33396,n,33396,Level 2,Mombasa,,,Shanzu,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
10633,10634,Athi Complex And Community Health Centre (Kajiado),-1.482168,36.959395,1563.5,20.4,n_35047,n,35047,Level 3,Kajiado,,,Kitengela,Level 3,Private,urban,Urban,Health Center,0,0,0,0,0,0,0
10634,10635,Ndere Health Centre (Siaya),0.137322,34.38309,1307.0,17.181,n_35172,n,35172,Level 3,Siaya,,,Gem,Level 3,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10635,10636,Parkerra Medical Centre And Maternity (Baringo),0.469753,35.98034,1019.400024,26.4,n_36206,n,36206,Level 3,Baringo,,,Marigat,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10636,10637,Indangalasia Dispensary,0.316755,34.394983,1289.4,7.85,n_36298,n,36298,Level 2,Kakamega,Matungu,Matungu,Koyonzo,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10637,10638,Wesley Mission Hospital (Nakuru),-0.277643,36.170875,1927.0,16.351,n_36831,n,36831,Level 3,Nakuru,,,Lanet,Level 3,Faith Based Organization,urban,Urban,Health Center,0,0,0,0,0,0,0
10638,10639,Ngo'nga'dispensary (Migori),-0.953013,34.543468,1535.8,2.68,n_36886841,n,36886841,Level 2,Migori,,,South sakwa,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10639,10640,St Ann's Medical Centre (Kiambu),-1.163173,36.639115,0.0,20.65,n_37173,n,37173,Level 3,Kiambu,,,Limuru Central,Level 3,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10640,10641,Fine Health Medical Centre And Maternity. (Laikipia),0.033514,36.359513,2351.0,8.1,n_37333855,n,37333855,Level 3,Laikipia,,,Igwamiti,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10641,10642,St Ireneaus Medical Services (Kajiado west),-1.354796,36.652764,1932.099976,17.700001,n_38118868,n,38118868,Level 2,Kajiado,,,Kajiadoeast,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10642,10643,Our Lady Star Of The Sea (Nakuru),-0.334067,35.941913,2156.899902,8.075,n_39211,n,39211,Level 3,Nakuru,,,Njoro,Level 3,Faith Based Organization,urban,Urban,Health Center,0,0,0,0,0,0,0
10643,10644,Ace Northern Hospital Ltd (Mombasa),-4.002704,39.700336,2.4,27.629,n_39998,n,39998,Level 3,Mombasa,,,Kadzandani,Level 3,Private,urban,Urban,Hospital,0,0,0,0,0,0,0
10644,10645,Equity Afia Medica Centre Makongeni (Kiambu),-1.055575,37.111499,1466.599976,20.1,n_40231,n,40231,Level 2,Kiambu,,,Kamenu,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10645,10646,Equity Afia Limuru (Kiambu),-1.108221,36.640458,2246.0,20.0,n_529,n,529,Level 3,Kiambu,,,Limuru,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10646,10647,Meridian Medical Centre (Nyeri),-0.424206,36.95237,1782.900024,5.083,n_593,n,593,Level 3,Nyeri,,,Rware,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10647,10648,Lydia Memorial Key Medical Centre (Machakos),-1.254682,37.382235,1361.700073,12.8,n_7425,n,7425,Level 3,Machakos,,,Mwala-mbuini,Level 3,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
10648,10649,Ben-Ammi Medical And Dental Centre (Nairobi),-1.294481,36.812579,1707.5,15.845,n_7840,n,7840,Level 3,Nairobi,,,Dagoretti,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10649,10650,Ihigaini Dispensary (Muranga),-0.782521,37.09259,1420.5,2.7,n_8595,n,8595,Level 2,Murang'a,,,Nginda,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10650,10651,Kasemeni Dispensary (Kwale county),-4.433005,39.029811,171.5,3.12,n_98,n,98,Level 2,Kwale,,,Mwereni ward,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10651,10652,Zuri Afya Services Limited (Mombasa),-4.04626,39.690482,-8.200001,24.049999,n_9907,n,9907,Level 2,Mombasa,,,Kongowea,Level 2,Private,urban,Urban,Health Center,0,0,0,0,0,0,0
10652,10653,Afraha Maternity And Nursing Home,-0.297437855,36.074207,1794.400024,20.9,o18382,o18382,,Level 4,Nakuru,Nakuru Town East,Nakuru East,Biashara,Level 3,Private,urban,Urban,Nursing Home,0,0,0,0,0,0,0
10653,10654,Mediheal Hospital (Nakuru) Annex,-0.287161554,36.059645,1841.0,20.57,o24929,o24929,,Level 4,Nakuru,Nakuru Town East,Nakuru West,London,Level 4,Private,urban,Urban,Hospital,0,0,0,0,0,0,0
10654,10655,AAR Healthcare Rongai,-1.39712114,36.761696,1723.0,4.933,o28752,o28752,,Level 2,Kajiado,Kajiado North,Kajiado North,Nkaimurunya,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
10655,10656,Cardinal Otunga Health Centre,-0.988969,36.955756,1650.7,6.183,n_10019,n,10019,Level 2,Kiambu,Gatundu North,Gatundu North,Mang'u,Level 3,Faith Based Organization,rural,Rural,Health Center,0,0,0,0,0,0,0
10656,10657,Annunciation Catholic Dispensary,-1.212979,36.969499,1505.099976,5.0,n_10033,n,10033,Level 2,Kiambu,Ruiru,Ruiru,Mwihoko,Level 2,Faith Based Organization,urban,Urban,Dispensary,0,0,0,0,0,0,0
10657,10658,Bamboo Health Centre,-0.862744,36.56633,2711.8,6.38,n_10044,n,10044,Level 3,Nyandarua,Kinangop,Kinangop,Magumu,Level 3,Government/Public entity,rural,Rural,Health Center,0,0,0,0,0,0,0
10658,10659,Cura (ACK) Medical Clinic,-1.217276,36.69083,1980.2,3.566,n_10102,n,10102,Level 2,Kiambu,Kabete,Kabete,Gitaru,Level 2,Faith Based Organization,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
10659,10660,Difathas Health Centre,-0.554031,37.401819,1334.300049,20.9,n_10110,n,10110,Level 3,Kirinyaga,Mwea,Kirinyaga South,Murinduko,Level 3,Government/Public entity,rural,Rural,Health Center,0,0,0,0,0,0,0
10660,10661,Eddiana Hospital,-1.206163,36.921745,1522.099976,7.5,n_10162,n,10162,Level 4,Kiambu,Ruiru,Ruiru,Kiuu,Level 4,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
10661,10662,Endarasha Rural Health Centre,-0.306537,36.793625,2401.899902,3.75,n_10170,n,10170,Level 3,Nyeri,Kieni,Kieni West,Mwiyogo/Endarasha,Level 3,Government/Public entity,rural,Rural,Health Center,0,0,0,0,0,0,0
10662,10663,Frayjoy Clinic (Dr Tumbo),-0.568748,37.32521,1270.5,20.0,n_10188,n,10188,Level 2,Kirinyaga,Mwea,Kirinyaga South,Nyangati,Level 2,Private,urban,Urban,Nursing Home,0,0,0,0,0,0,0
10663,10664,Gachika Dispensary,-0.976056,36.781533,2003.800049,6.85,n_10195,n,10195,Level 2,Kiambu,Gatundu South,Gatundu South,Kiganjo,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
10664,10665,Gatangara Dispensary,-0.71166,36.954866,1788.7,4.72,n_10208,n,10208,Level 2,Murang'a,Kangema,Kangema,Kanyenya-ini,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
